12966
12951
12931
12831
12801
12566
12556
12316
12281
12276
12256
12236
12226
12201
12196
12191
12181
12176
12166
12076
12066
12051
11976
11971
11756
11741
11721
11711
11681
11666
11661
11616
11606
11601
11586
11556
11546
11516
11461
11411
11381
11366
11351
11346
11336
11311
11306
11296
11291
11266
11221
11216
11181
11156
11131
11111
11106
11086
11081
11041
11001
10946
10901
10886
10881
10856
10841
10811
10801
10766
10726
10711
10706
10696
10681
10666
10581
10571
10561
10536
10491
10481
10466
10461
10446
10421
10346
10336
10326
10316
10311
10296
10266
10256
10246
10216
10156
10141
10131
10076
10031
10001
9966
9941
9886
9861
9851
9841
9836
9831
9826
9816
9791
9786
9761
9726
9671
9666
9526
9516
9481
9456
9451
9406
9376
9366
9311
9226
9206
9131
9111
9081
9046
8996
8986
8981
8946
8941
8616
8611
8606
8601
8501
8496
8481
8396
8376
8336
8296
8291
8276
8266
8246
8231
8206
8176
8161
8136
8106
8096
8081
8076
8051
8041
8006
8001
7991
7981
7976
7956
7941
7901
7876
7756
7741
7711
7681
7646
7621
7576
7556
7536
7511
7341
7316
7281
7276
7266
7221
7211
7181
7176
7146
7101
7041
6981
6896
6846
6771
6766
6701
6696
6691
6686
6676
6661
6656
6651
6631
6621
6581
6576
6566
6561
6556
6551
6536
6531
6516
6456
6451
6401
6356
6321
6306
6296
6276
6266
6256
6251
6241
6221
6166
6161
6141
6111
6076
6031
6026
5961
5941
5886
5826
5786
5756
5681
5676
5666
5661
5656
5651
5626
5621
5596
5536
5516
5496
5416
5366
5351
5276
5271
5196
5171
5156
5141
5131
5121
5096
5061
5016
4936
4856
4811
4746
4741
4691
4686
4656
4636
4626
4306
4291
4096
4086
4056
4041
4026
3986
3971
3946
3906
3866
3861
3831
3826
3756
3726
3686
3676
3661
3651
3601
3521
3516
3486
3476
3471
3456
3441
3381
3361
3356
3321
3306
3301
3296
2941
2921
2876
2866
2831
2801
2776
2751
2691
2656
2651
2611
2591
2531
2441
2426
2421
2411
2381
2351
2281
2246
2226
2221
2201
2176
2166
2141
2101
1346
1276
1221
1211
1166
1161
1156
1151
1141
1131
1121
1021
1016
