13011
12951
12931
12831
12801
12566
12556
12316
12281
12276
12256
12236
12226
12201
12196
12191
12181
12176
12166
12076
12066
12051
11976
11971
11756
11741
11721
11711
11681
11666
11661
11616
11606
11601
11586
11556
11546
11461
11411
11381
11366
11336
11311
11296
11291
11266
11221
11181
11156
11131
11111
11106
11086
11081
11041
10946
10901
10841
10811
10801
10766
10726
10696
10666
10581
10571
10561
10466
10461
10446
10421
10346
10326
10311
10296
10266
10256
10216
10141
10076
10031
9966
9941
9886
9851
9841
9836
9831
9826
9816
9786
9761
9726
9671
9666
9516
9481
9456
9451
9406
9376
9366
9226
9206
9111
9081
9046
8996
8986
8981
8946
8941
8616
8611
8606
8601
8501
8496
8481
8376
8336
8296
8276
8266
8246
8231
8161
8136
8106
8096
8081
8076
8051
8041
8006
7991
7981
7976
7956
7941
7901
7876
7741
7711
7681
7511
7316
7146
6846
6696
6691
6686
6676
6661
6656
6651
6631
6621
6581
6576
6566
6561
6556
6551
6536
6531
6516
6401
6321
6306
6296
6266
6221
5941
5786
5656
5596
5536
5131
5121
5061
4746
4741
4306
4291
3866
3676
3661
3296
2921
2656
2411
2246
2176
1346
1276
1221
1211
1166
1161
1156
1151
1141
1131
1121
1021
1016
9821
9746
5086
2821
2816
2811
